transaction_id,date,day_of_week,time,daypart,store_id,city,neighborhood,country,product,category,subcategory,unit_price_usd,quantity,gross_total_usd,discount_pct,net_total_usd,profit_usd,margin_pct,payment_method,customer_id,loyalty_tier,stars_earned,season,weather
TXN-0363,2024-06-18,Tuesday,09:41,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Contactless,CUST-01820,Green,1,Summer,Windy
TXN-0364,2024-08-17,Saturday,11:07,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Cold Brew,Beverages,Cold Coffee,4.75,3,14.25,5,13.54,10.95,76.8,Contactless,CUST-01689,Green,3,Summer,Sunny
TXN-0365,2024-10-12,Saturday,08:38,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Card,CUST-02682,Platinum,3,Fall,Snowy
TXN-0366,2024-06-23,Sunday,17:54,Evening,STR-MIA-01,Miami,South Beach,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,2,10.9,0,10.9,8.5,78.0,Contactless,CUST-02936,Platinum,6,Summer,Rainy
TXN-0367,2024-08-19,Monday,15:00,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Iced Latte,Beverages,Cold Coffee,5.75,1,5.75,0,5.75,4.25,73.9,Cash,CUST-02876,Platinum,2,Summer,Sunny
TXN-0368,2024-01-24,Wednesday,17:47,Evening,STR-SEA-02,Seattle,Pike Place,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Card,CUST-00495,Platinum,1,Winter,Snowy
TXN-0369,2024-04-20,Saturday,09:21,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,5,12.25,8.5,65.9,App,CUST-01846,Green,6,Spring,Snowy
TXN-0370,2024-12-03,Tuesday,12:33,Lunch,STR-NYC-01,New York,Manhattan,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Contactless,CUST-02083,Gold,3,Winter,Cloudy
TXN-0371,2024-12-20,Friday,08:24,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,Contactless,CUST-01715,Gold,6,Winter,Windy
TXN-0372,2024-12-20,Friday,20:18,Evening,STR-MIA-01,Miami,South Beach,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,5,2.8,2.35,79.7,Cash,CUST-02874,Green,2,Winter,Windy
TXN-0373,2024-06-09,Sunday,09:39,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,0,12.9,8.5,65.9,Card,CUST-02064,Platinum,2,Summer,Windy
TXN-0374,2024-12-21,Saturday,16:35,Afternoon,STR-MIA-01,Miami,South Beach,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,2,10.5,0,10.5,6.9,65.7,Contactless,CUST-02762,Platinum,6,Winter,Windy
TXN-0375,2024-05-26,Sunday,13:01,Lunch,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,Card,CUST-01094,Platinum,2,Spring,Cloudy
TXN-0376,2024-05-26,Sunday,08:50,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Strawberry Açaí Refresher,Beverages,Refreshers,5.25,1,5.25,0,5.25,4.1,78.1,Cash,CUST-01854,Platinum,1,Spring,Sunny
TXN-0377,2024-11-11,Monday,16:35,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,3,74.85,0,74.85,50.85,67.9,App,CUST-01563,Platinum,6,Fall,Snowy
TXN-0378,2024-08-01,Thursday,07:47,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Nitro Cold Brew,Beverages,Cold Coffee,5.45,4,21.8,0,21.8,16.6,76.1,Cash,CUST-02411,Gold,4,Summer,Windy
TXN-0379,2024-11-04,Monday,20:18,Evening,STR-MIA-01,Miami,South Beach,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,2,11.9,0,11.9,8.7,73.1,Card,CUST-00712,Platinum,2,Fall,Windy
TXN-0380,2024-03-02,Saturday,09:16,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Cash,CUST-01911,Gold,1,Spring,Cloudy
TXN-0381,2024-01-21,Sunday,14:49,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,3,10.95,5,10.4,8.4,76.7,Cash,CUST-00299,Gold,6,Winter,Rainy
TXN-0382,2024-09-26,Thursday,13:50,Lunch,STR-AUS-01,Austin,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,4,11.8,0,11.8,9.4,79.7,Contactless,CUST-00377,Platinum,12,Fall,Rainy
TXN-0383,2024-04-23,Tuesday,10:18,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,15,5.02,4.7,79.7,Contactless,CUST-02300,Platinum,6,Spring,Sunny
TXN-0384,2024-02-28,Wednesday,19:39,Evening,STR-BOS-01,Boston,Back Bay,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Cash,CUST-01563,Green,3,Winter,Sunny
TXN-0385,2024-07-16,Tuesday,09:58,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,5,2.8,2.35,79.7,Contactless,CUST-01994,Gold,3,Summer,Sunny
TXN-0386,2024-05-31,Friday,08:06,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,15,2.51,2.35,79.7,App,CUST-02568,Platinum,3,Spring,Sunny
TXN-0387,2024-04-17,Wednesday,11:06,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,3,8.85,0,8.85,7.05,79.7,Contactless,CUST-02649,Platinum,9,Spring,Sunny
TXN-0388,2024-12-17,Tuesday,16:02,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,App,CUST-02356,Green,2,Winter,Cloudy
TXN-0389,2024-05-12,Sunday,15:27,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,App,CUST-02628,Platinum,1,Spring,Windy
TXN-0390,2024-02-02,Friday,08:59,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Peppermint Mocha,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.2,71.3,App,CUST-01154,Platinum,4,Winter,Snowy
TXN-0391,2024-07-14,Sunday,07:10,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,2,8.9,0,8.9,5.9,66.3,Cash,CUST-02598,Platinum,4,Summer,Cloudy
TXN-0392,2024-06-01,Saturday,20:35,Evening,STR-AUS-01,Austin,Downtown,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-02201,Green,1,Summer,Windy
TXN-0393,2024-02-13,Tuesday,16:46,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Card,CUST-00660,Platinum,3,Winter,Cloudy
TXN-0394,2024-04-23,Tuesday,09:51,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Strawberry Açaí Refresher,Beverages,Refreshers,5.25,1,5.25,10,4.73,4.1,78.1,App,CUST-01191,Platinum,2,Spring,Sunny
TXN-0395,2024-05-08,Wednesday,14:21,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,App,CUST-01168,Platinum,1,Spring,Windy
TXN-0396,2024-02-05,Monday,11:39,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Cash,CUST-01296,Green,3,Winter,Snowy
TXN-0397,2024-03-27,Wednesday,17:45,Evening,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Cash,CUST-01966,Gold,1,Spring,Snowy
TXN-0398,2024-08-16,Friday,12:06,Lunch,STR-LA-01,Los Angeles,Downtown,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,2,10.9,0,10.9,8.5,78.0,Card,CUST-02207,Green,4,Summer,Cloudy
TXN-0399,2024-05-14,Tuesday,18:54,Evening,STR-AUS-01,Austin,Downtown,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,Contactless,CUST-02417,Platinum,6,Spring,Cloudy
TXN-0400,2024-01-19,Friday,19:34,Evening,STR-MIA-01,Miami,South Beach,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-00915,Green,2,Winter,Windy
TXN-0401,2024-05-28,Tuesday,12:25,Lunch,STR-SEA-01,Seattle,Capitol Hill,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Card,CUST-02106,Platinum,1,Spring,Cloudy
TXN-0402,2024-08-16,Friday,20:42,Evening,STR-LA-01,Los Angeles,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,5,3.47,2.8,76.7,App,CUST-00897,Gold,2,Summer,Snowy
TXN-0403,2024-04-28,Sunday,09:42,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Contactless,CUST-01863,Gold,2,Spring,Sunny
TXN-0404,2024-01-21,Sunday,20:40,Evening,STR-CHI-01,Chicago,The Loop,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,5,4.99,3.45,65.7,Card,CUST-01543,Gold,3,Winter,Snowy
TXN-0405,2024-07-06,Saturday,17:33,Evening,STR-CHI-01,Chicago,The Loop,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,Contactless,CUST-01446,Green,6,Summer,Rainy
TXN-0406,2024-09-06,Friday,06:56,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Marshmallow Dream Bar,Food,Snacks,2.95,3,8.85,0,8.85,6.45,72.9,Cash,CUST-00867,Green,3,Fall,Cloudy
TXN-0407,2024-04-05,Friday,16:07,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,App,CUST-01973,Gold,3,Spring,Snowy
TXN-0408,2024-09-02,Monday,15:26,Afternoon,STR-NYC-01,New York,Manhattan,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Card,CUST-00552,Green,3,Fall,Windy
TXN-0409,2024-01-21,Sunday,09:11,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,15,3.1,2.8,76.7,App,CUST-02948,Platinum,3,Winter,Rainy
TXN-0410,2024-02-13,Tuesday,21:55,Evening,STR-MIA-01,Miami,South Beach,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Card,CUST-02387,Gold,3,Winter,Cloudy
TXN-0411,2024-11-15,Friday,16:21,Afternoon,STR-MIA-01,Miami,South Beach,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Contactless,CUST-01579,Green,1,Fall,Cloudy
TXN-0412,2024-02-25,Sunday,18:32,Evening,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,5,6.13,4.65,72.1,Card,CUST-01950,Platinum,1,Winter,Windy
TXN-0413,2024-11-03,Sunday,13:48,Lunch,STR-NYC-02,New York,Brooklyn,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,3,19.35,0,19.35,13.65,70.5,App,CUST-02780,Platinum,3,Fall,Snowy
TXN-0414,2024-09-24,Tuesday,07:33,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Cash,CUST-02413,Gold,2,Fall,Windy
TXN-0415,2024-02-20,Tuesday,12:14,Lunch,STR-NYC-02,New York,Brooklyn,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Cash,CUST-00775,Platinum,2,Winter,Sunny
TXN-0416,2024-12-29,Sunday,08:00,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Contactless,CUST-01484,Platinum,2,Winter,Sunny
TXN-0417,2024-03-20,Wednesday,09:54,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,Cash,CUST-02788,Gold,6,Spring,Snowy
TXN-0418,2024-04-14,Sunday,14:11,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Cash,CUST-02367,Gold,2,Spring,Rainy
TXN-0419,2024-12-27,Friday,18:42,Evening,STR-NYC-02,New York,Brooklyn,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,5,10.92,7.7,67.0,Card,CUST-00411,Gold,6,Winter,Cloudy
TXN-0420,2024-09-17,Tuesday,17:39,Evening,STR-NYC-01,New York,Manhattan,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,0,11.5,7.7,67.0,App,CUST-00596,Platinum,2,Fall,Snowy
TXN-0421,2024-11-03,Sunday,09:23,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Contactless,CUST-02515,Platinum,2,Fall,Windy
TXN-0422,2024-05-26,Sunday,17:40,Evening,STR-MIA-01,Miami,South Beach,USA,Cold Brew,Beverages,Cold Coffee,4.75,3,14.25,0,14.25,10.95,76.8,Cash,CUST-00798,Green,9,Spring,Sunny
TXN-0423,2024-11-02,Saturday,09:10,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Card,CUST-00356,Platinum,1,Fall,Rainy
TXN-0424,2024-07-23,Tuesday,11:12,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,2,10.9,0,10.9,8.5,78.0,App,CUST-02252,Platinum,2,Summer,Rainy
TXN-0425,2024-10-13,Sunday,17:14,Evening,STR-BOS-01,Boston,Back Bay,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,15,1.49,1.2,68.6,App,CUST-01070,Gold,2,Fall,Cloudy
TXN-0426,2024-07-27,Saturday,08:18,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,10,3.11,2.45,71.0,Cash,CUST-02844,Platinum,2,Summer,Snowy
TXN-0427,2024-07-12,Friday,09:21,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-00477,Platinum,1,Summer,Rainy
TXN-0428,2024-02-04,Sunday,21:43,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,5,10.92,7.7,67.0,App,CUST-02871,Gold,4,Winter,Rainy
TXN-0429,2024-05-07,Tuesday,15:52,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Cash,CUST-01449,Green,2,Spring,Cloudy
TXN-0430,2024-10-20,Sunday,16:59,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Card,CUST-01088,Green,1,Fall,Cloudy
TXN-0431,2024-04-27,Saturday,17:22,Evening,STR-LA-01,Los Angeles,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,5,5.61,4.7,79.7,Contactless,CUST-02515,Green,2,Spring,Sunny
TXN-0432,2024-10-04,Friday,10:20,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,2,12.9,10,11.61,9.1,70.5,Contactless,CUST-00750,Platinum,4,Fall,Windy
TXN-0433,2024-05-23,Thursday,14:03,Afternoon,STR-AUS-01,Austin,Downtown,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,5,5.46,3.85,67.0,App,CUST-02059,Gold,3,Spring,Rainy
TXN-0434,2024-07-20,Saturday,08:33,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Card,CUST-01555,Green,1,Summer,Windy
TXN-0435,2024-02-21,Wednesday,18:11,Evening,STR-AUS-01,Austin,Downtown,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Cash,CUST-01499,Gold,2,Winter,Cloudy
TXN-0436,2024-09-12,Thursday,16:23,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,10,3.11,2.45,71.0,Card,CUST-02341,Gold,2,Fall,Cloudy
TXN-0437,2024-10-21,Monday,16:51,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,0,5.9,4.7,79.7,Card,CUST-00613,Gold,2,Fall,Snowy
TXN-0438,2024-01-05,Friday,08:57,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Cash,CUST-01028,Gold,2,Winter,Windy
TXN-0439,2024-10-17,Thursday,16:03,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,1,6.45,5,6.13,4.55,70.5,App,CUST-01843,Gold,3,Fall,Rainy
TXN-0440,2024-05-13,Monday,13:51,Lunch,STR-CHI-01,Chicago,The Loop,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Cash,CUST-02784,Gold,1,Spring,Windy
TXN-0441,2024-04-11,Thursday,17:22,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-00322,Gold,3,Spring,Snowy
TXN-0442,2024-11-10,Sunday,20:55,Evening,STR-LA-01,Los Angeles,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Contactless,CUST-00293,Gold,2,Fall,Sunny
TXN-0443,2024-03-23,Saturday,10:18,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Contactless,CUST-01488,Gold,2,Spring,Windy
TXN-0444,2024-09-23,Monday,09:01,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,5,6.13,4.25,65.9,App,CUST-00863,Platinum,2,Fall,Cloudy
TXN-0445,2024-07-22,Monday,19:30,Evening,STR-AUS-01,Austin,Downtown,USA,Iced Latte,Beverages,Cold Coffee,5.75,1,5.75,0,5.75,4.25,73.9,App,CUST-00426,Gold,3,Summer,Rainy
TXN-0446,2024-11-12,Tuesday,19:24,Evening,STR-CHI-01,Chicago,The Loop,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-02567,Platinum,2,Fall,Cloudy
TXN-0447,2024-03-08,Friday,07:42,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Bottled Water,Merchandise,Drinks,2.45,2,4.9,10,4.41,4.1,83.7,Contactless,CUST-02215,Gold,4,Spring,Rainy
TXN-0448,2024-10-07,Monday,20:34,Evening,STR-LA-01,Los Angeles,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Contactless,CUST-02145,Gold,3,Fall,Windy
TXN-0449,2024-06-07,Friday,09:05,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,1,5.45,0,5.45,4.25,78.0,Card,CUST-01244,Gold,2,Summer,Sunny
TXN-0450,2024-01-01,Monday,18:22,Evening,STR-CHI-01,Chicago,The Loop,USA,Bottled Water,Merchandise,Drinks,2.45,2,4.9,0,4.9,4.1,83.7,Contactless,CUST-01955,Green,6,Winter,Rainy
TXN-0451,2024-01-05,Friday,14:50,Afternoon,STR-NYC-01,New York,Manhattan,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,Contactless,CUST-01617,Green,4,Winter,Cloudy
TXN-0452,2024-03-24,Sunday,09:05,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,0,11.5,7.7,67.0,Cash,CUST-01167,Platinum,6,Spring,Windy
TXN-0453,2024-05-17,Friday,08:08,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Contactless,CUST-01115,Gold,3,Spring,Windy
TXN-0454,2024-09-08,Sunday,09:34,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Cash,CUST-00513,Green,2,Fall,Snowy
TXN-0455,2024-01-05,Friday,06:13,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Contactless,CUST-02855,Gold,2,Winter,Sunny
TXN-0456,2024-06-18,Tuesday,20:03,Evening,STR-CHI-01,Chicago,The Loop,USA,Cold Brew,Beverages,Cold Coffee,4.75,2,9.5,5,9.03,7.3,76.8,Contactless,CUST-00744,Green,6,Summer,Cloudy
TXN-0457,2024-05-08,Wednesday,08:49,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,0,11.5,7.7,67.0,App,CUST-00816,Gold,2,Spring,Snowy
TXN-0458,2024-02-18,Sunday,09:24,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Bottled Water,Merchandise,Drinks,2.45,2,4.9,10,4.41,4.1,83.7,App,CUST-02252,Green,6,Winter,Windy
TXN-0459,2024-03-03,Sunday,10:23,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Strawberry Açaí Refresher,Beverages,Refreshers,5.25,1,5.25,10,4.73,4.1,78.1,Card,CUST-02593,Green,1,Spring,Snowy
TXN-0460,2024-06-15,Saturday,09:07,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,5,6.13,4.65,72.1,Contactless,CUST-02820,Green,1,Summer,Windy
TXN-0461,2024-03-20,Wednesday,09:31,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,0,3.5,2.4,68.6,App,CUST-00245,Gold,6,Spring,Rainy
TXN-0462,2024-11-26,Tuesday,17:08,Evening,STR-MIA-01,Miami,South Beach,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,0,7.3,5.6,76.7,Cash,CUST-01797,Platinum,6,Fall,Cloudy
TXN-0463,2024-01-11,Thursday,08:57,Morning Rush,STR-NYC-01,New York,Manhattan,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Cash,CUST-02224,Gold,3,Winter,Snowy
TXN-0464,2024-04-07,Sunday,10:29,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,10,5.36,4.35,73.1,Card,CUST-00283,Platinum,3,Spring,Windy
TXN-0465,2024-03-20,Wednesday,09:23,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Contactless,CUST-00760,Platinum,3,Spring,Sunny
TXN-0466,2024-11-13,Wednesday,09:46,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,0,3.5,2.4,68.6,Card,CUST-02147,Platinum,4,Fall,Snowy
TXN-0467,2024-10-09,Wednesday,10:41,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,0,7.3,5.6,76.7,App,CUST-00180,Platinum,6,Fall,Cloudy
TXN-0468,2024-04-01,Monday,12:06,Lunch,STR-NYC-01,New York,Manhattan,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,0,4.75,3.65,76.8,Contactless,CUST-02154,Gold,3,Spring,Windy
TXN-0469,2024-12-25,Wednesday,09:45,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Contactless,CUST-00328,Green,3,Winter,Snowy
TXN-0470,2024-11-23,Saturday,16:56,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,1,6.45,5,6.13,4.55,70.5,Cash,CUST-02167,Platinum,1,Fall,Sunny
TXN-0471,2024-02-06,Tuesday,09:33,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Contactless,CUST-00777,Green,3,Winter,Cloudy
TXN-0472,2024-09-26,Thursday,20:35,Evening,STR-AUS-01,Austin,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Cash,CUST-02763,Green,3,Fall,Snowy
TXN-0473,2024-12-25,Wednesday,09:11,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,3,10.35,0,10.35,7.35,71.0,Card,CUST-02187,Gold,9,Winter,Windy
TXN-0474,2024-08-14,Wednesday,13:20,Lunch,STR-SEA-01,Seattle,Capitol Hill,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,3,16.35,0,16.35,12.75,78.0,Cash,CUST-02493,Platinum,6,Summer,Cloudy
TXN-0475,2024-10-15,Tuesday,16:59,Afternoon,STR-CHI-01,Chicago,The Loop,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-00001,Gold,2,Fall,Sunny
